unitId,unitNameCn,unitName,roster,order,inDefaultList,techId,name,category,supply,unlockCost,previousTechID,activeLevel,isTestData,iconName,text,description,descParams
28,猎犬,Hound,main,4,False,3028,装甲强化,armorStrengthenTechnologyDatas,250,0,0,0,False,UT_Armor_Strengthen,生命值增加20%，并且在受到攻击时阻挡60点伤害。伤害阻挡效果跟随等级提升，每级额外阻挡60点伤害。,生命值增加{1}%，并且在受到攻击时阻挡{0}点伤害。伤害阻挡效果跟随等级提升，每级额外阻挡{0}点伤害。,60;20
28,猎犬,Hound,main,5,False,180828,枪膛增压,buffTechnologies,300,0,0,0,False,UT_Weapon_Preheat,猎犬的攻击间隔增加0.6秒。战斗开始后，猎犬的攻击力每秒增加65%，猎犬攻击后重置攻击力。,猎犬的攻击间隔增加{1}秒。战斗开始后，猎犬的攻击力每秒增加{0}%，猎犬攻击后重置攻击力。,65;0.6
29,深渊,Abyss,main,0,True,10229,射程强化,technologyDatas,500,0,0,0,False,UT_Attack_Range_Increase,射程增加40,射程增加{0},40;
29,深渊,Abyss,main,1,True,12029,暗黑伙伴,supportUnitTechnologies,300,0,0,0,False,UT_elzz,战斗开始时召唤1个与深渊等级相同的恶灵。,战斗开始时召唤1个与深渊等级相同的恶灵。,1000000;1;1;2
29,深渊,Abyss,main,2,True,180329,光子涂层,buffTechnologies,250,0,0,0,False,UT_Photon_Coating,全身覆盖光子涂层，在开战后的30秒内受到的伤害降低30%，并且免疫电磁、引燃、酸液、退化光束效果,全身覆盖光子涂层，在开战后的{0}秒内受到的伤害降低{1}%，并且免疫电磁、引燃、酸液、退化光束效果,30;30
29,深渊,Abyss,main,3,True,11029,裂解,extraWeaponTechnologies,350,0,0,1,False,UT_Pyrolysis_wave,每15秒轰击250米范围内的地面敌方单位，使其损失当前生命值的20%，并且降低其移动速度40%，减速效果持续5秒。,每{0}秒轰击{1}米范围内的地面敌方单位，使其损失当前生命值的{2}%，并且降低其移动速度{4}%，减速效果持续{3}秒。,15;250;20;5;40
29,深渊,Abyss,main,4,True,110291,蜂群导弹,extraWeaponTechnologies,500,0,0,1,False,UT_Swarm_missiles,每15秒发射46枚导弹攻击地面上的敌人，每枚导弹造成400伤害（单位每提升1级，伤害增加400），射程200米。,每{0}秒发射{1}枚导弹攻击地面上的敌人，每枚导弹造成{2}伤害（单位每提升1级，伤害增加{2}），射程{3}米。,15;46;400;200
29,深渊,Abyss,main,5,False,2329,残骸利用,wreckageRecoveryTechnologies,200,0,0,0,False,UT_Debris_Utilization,攻击力上升35%，击毁敌人后，恢复与敌人生命值相等的生命值,攻击力上升{0}%，击毁敌人后，恢复与敌人生命值相等的生命值,35
29,深渊,Abyss,main,6,True,4329,纵扫,sweepSkillIntensifyTechDatas,350,0,0,0,False,UT_Longitudinal_laser,深渊攻击力上升50%，激光改为纵向扫射。,深渊攻击力上升{0}%，激光改为纵向扫射。,50
30,魔眼,Void eye,main,0,True,10230,射程强化,technologyDatas,300,0,0,0,False,UT_Attack_Range_Increase,射程增加40,射程增加{0},40;
30,魔眼,Void eye,main,1,True,230,能量护盾,energyShieldTechnologies,250,0,0,0,False,UT_Shield,获得一个能量护盾，护盾值等于自身的生命值，并且至少可以阻挡一次伤害,获得一个能量护盾，护盾值等于自身的生命值，并且至少可以阻挡一次伤害,
30,魔眼,Void eye,main,2,True,10930,蓄能攻击,technologyDatas,100,0,0,0,False,UT_Charge_Shot,攻击力上升120%，攻击间隔增加25%,攻击力上升{0}%，攻击间隔增加{1}%,120;25
30,魔眼,Void eye,main,3,True,4430,飞行模式,flyTechDatas,150,0,0,0,False,UT_Airplane_mode,魔眼变为可对空攻击的飞行单位，移动速度增加3，但射程减少15,魔眼变为可对空攻击的飞行单位，移动速度增加{1}，但射程减少{0},15;3
30,魔眼,Void eye,main,4,False,330,能量汲取,lifestealTechnologies,50,0,0,0,False,UT_Life_Steal,生命值上升60%，将对敌人造成的伤害转换为自身的生命值,生命值上升{0}%，将对敌人造成的伤害转换为自身的生命值,60;
30,魔眼,Void eye,main,5,False,180430,压制射击,buffTechnologies,100,0,0,0,False,UT_Range_interference,魔眼射程增加10，并且攻击会在3.5秒内减少目标的射程30%,魔眼射程增加{2}，并且攻击会在{0}秒内减少目标的射程{1}%,3.5;30;10
30,魔眼,Void eye,main,6,False,180530,电磁装甲,buffTechnologies,300,0,0,0,False,UT_AntiEMP_armor,魔眼对攻击自己的敌人进行电磁干扰，使敌人的科技暂时失效，并且降低其移动速度降低40%，持续3秒,魔眼对攻击自己的敌人进行电磁干扰，使敌人的科技暂时失效，并且降低其移动速度降低{1}%，持续{0}秒,3;40
31,磁暴,Vortex,main,0,True,10231,射程强化,technologyDatas,300,0,0,0,False,UT_Attack_Range_Increase,射程增加40,射程增加{0},40;
31,磁暴,Vortex,main,1,True,180931,移动电站,buffTechnologies,250,0,0,0,False,UT_Charge_Station,射程增加10，提升100米内地面友军单位30%的攻击力（效果不可叠加）。,射程增加{2}，提升{0}米内地面友军单位{1}%的攻击力（效果不可叠加）。,100;30;10
31,磁暴,Vortex,main,2,True,4531,电磁云,secondaryDamageIntensifyTechDatas,400,0,0,0,False,UT_EMP_Splash,攻击对目标和目标周围10米内的敌方单位形成电磁干扰。,攻击对目标和目标周围{0}米内的敌方单位形成电磁干扰。,10
31,磁暴,Vortex,main,3,True,123101,电磁双生,supportUnitTechnologies,350,0,0,0,False,UT_Holo_Partner,战斗开始时，在身后生成1个1级磁暴幻影。幻影的生命值为1，且攻击力为普通磁暴的30%。,战斗开始时，在身后生成{0}个{3}级磁暴幻影。幻影的生命值为{1}，且攻击力为普通磁暴的{2}%。,1;1;30;1
31,磁暴,Vortex,main,4,False,493101,储能护盾,spawnAdvancedShieldTechDatas,300,0,0,0,False,UT_Summon_Barrier,攻击时在内部储能。每攻击5次，在当前位置部署一个半径40的护盾，且增加下次部署护盾所需攻击次数5。护盾基础生命值为2000，磁暴每提升一级增加2000。,攻击时在内部储能。每攻击{0}次，在当前位置部署一个半径{1}的护盾，且增加下次部署护盾所需攻击次数{3}。护盾基础生命值为{2}，磁暴每提升一级增加{2}。,5;40;2000;5
31,磁暴,Vortex,main,5,False,631,并网,damageShareTechnologies,250,0,0,0,False,UT_Power_Link,与35米内的其他磁暴产生链接。每多一个互相链接的单位，攻击力上升35%，最大上升105%,与{1}米内的其他磁暴产生链接。每多一个互相链接的单位，攻击力上升{0}%，最大上升{2}%,35;35;105
31,磁暴,Vortex,main,6,False,503101,应急装甲,stealthTechData,150,0,0,0,False,UT_Last_Defence,生命值首次低于50%时，启动应急装甲，抵抗所有伤害且无法被敌人锁定，持续4秒。生命值为0时无法启动应急装甲。,生命值首次低于{0}%时，启动应急装甲，抵抗所有伤害且无法被敌人锁定，持续{1}秒。生命值为{2}时无法启动应急装甲。,50;4;0
31,磁暴,Vortex,main,7,False,931,战地维修,autoRecoveryTechnologies,150,0,0,0,False,UT_Auto_Recover,生命值上升30%，受伤后每秒自动恢复最大生命值的4.5%,生命值上升{0}%，受伤后每秒自动恢复最大生命值的{1}%,30;4.5
51,试验级堡垒,,survive,0,True,180651,试验级单位,buffTechnologies,0,0,0,0,False,UT_Unstable,试验级单位无法稳定运行，战斗开始40秒后会开始自毁：每秒损失2%的生命值。,试验级单位无法稳定运行，战斗开始{0}秒后会开始自毁：每秒损失{1}%的生命值。,40;2
51,试验级堡垒,,survive,1,True,1051,超级保护屏障,advancedEnergyShieldTechnologies,450,0,0,0,False,UT_Energy_Barrier,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加100000,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加{0},100000
51,试验级堡垒,,survive,2,True,3051,超级装甲强化,armorStrengthenTechnologyDatas,450,0,0,0,False,UT_Armor_Strengthen,生命值增加35%，并且在受到攻击时阻挡200点伤害。伤害阻挡效果跟随等级提升，每级额外阻挡200点伤害。,生命值增加{1}%，并且在受到攻击时阻挡{0}点伤害。伤害阻挡效果跟随等级提升，每级额外阻挡{0}点伤害。,200;35
51,试验级堡垒,,survive,3,True,12051,弧光制造,supportUnitTechnologies,450,0,0,0,False,UT_hgzz,每8秒生产2个3级弧光，生产11次,每{0}秒生产{1}个3级弧光，生产{2}次,8;2;11
51,试验级堡垒,,survive,4,True,11051,超级火箭弹幕,extraWeaponTechnologies,450,0,0,1,False,UT_Rockets,每10秒发射50枚火箭弹幕攻击敌人，每枚导弹造成600点伤害，射程200米,每{0}秒发射{1}枚火箭弹幕攻击敌人，每枚导弹造成{2}点伤害，射程{3}米,10;50;600;200
51,试验级堡垒,,survive,5,True,180351,超级光子涂层,buffTechnologies,450,0,0,0,False,UT_Photon_Coating,每45秒全身覆盖光子涂层，25秒内受到的伤害降低30%，并且免疫电磁、引燃、酸液、退化光束效果,每{0}秒全身覆盖光子涂层，{1}秒内受到的伤害降低{2}%，并且免疫电磁、引燃、酸液、退化光束效果,45;25;30
51,试验级堡垒,,survive,6,True,751,超级双发,multiAttackTechnologies,450,0,0,0,False,UT_Double_Shot,每次攻击连续发射2枚炮弹，且上弹时间会减少10%,每次攻击连续发射{0}枚炮弹，且上弹时间会减少{1}%,2;10
51,试验级堡垒,,survive,7,True,10351,超级发射器过载,technologyDatas,450,0,0,0,False,UT_Overdrive,"试验级堡垒的攻击间隔减少50%,同时射程增加40米","试验级堡垒的攻击间隔减少{0}%,同时射程增加{1}米",50;40
51,试验级堡垒,,survive,8,True,120511,尖牙制造,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Bot,每11秒生产18个尖牙，生产8次,每{0}秒生产{1}个尖牙，生产{2}次,11;18;8
51,试验级堡垒,,survive,9,True,120512,弧光制造,supportUnitTechnologies,450,0,0,0,False,UT_hgzz,每8秒生产1个弧光，生产11次,每{0}秒生产{1}个弧光，生产{2}次,8;1;11
52,试验级长弓,,survive,0,True,180652,试验级单位,buffTechnologies,0,0,0,0,False,UT_Unstable,试验级单位无法稳定运行，战斗开始40秒后会开始自毁：每秒损失2%的生命值。,试验级单位无法稳定运行，战斗开始{0}秒后会开始自毁：每秒损失{1}%的生命值。,40;2
52,试验级长弓,,survive,1,True,10452,超级快速弹夹,technologyDatas,450,0,0,0,False,UT_Fast_Reload,试验级长弓的攻击速度大幅增加，但是每发子弹的伤害降低80%,试验级长弓的攻击速度大幅增加，但是每发子弹的伤害降低80%,
52,试验级长弓,,survive,2,True,12052,超级射击小队,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Partner,每50秒生产1个与试验级长弓等级相同的长弓，生产2次,每{0}秒生产{1}个与试验级长弓等级相同的长弓，生产{2}次,50;1;2
52,试验级长弓,,survive,3,True,104521,狙击模式,technologyDatas,450,0,0,0,False,UT_Attack_Range_Increase,射程增加80,射程增加{0},80;
52,试验级长弓,,survive,4,True,2452,超级重装锁定,searchTargetModifyTechnologies,450,0,0,1,False,UT_Heavy_Lock,在切换攻击目标时优先选择射程内生命值最高的敌方单位,在切换攻击目标时优先选择射程内生命值最高的敌方单位,
52,试验级长弓,,survive,5,True,120521,尖牙制造,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Bot,每25秒生产9个尖牙，生产4次,每{0}秒生产{1}个尖牙，生产{2}次,25;9;4
52,试验级长弓,,survive,6,True,120522,长弓制造,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Partner,每28秒生产1个长弓，生产3次,每{0}秒生产{1}个长弓，生产{2}次,28;1;3
52,试验级长弓,,survive,7,True,1852,电磁弹,buffTechnologies,200,0,0,0,False,UT_EMP,对命中的目标形成电磁干扰，目标的单位科技将暂时失效，并且移动速度降低40%,对命中的目标形成电磁干扰，目标的单位科技将暂时失效，并且移动速度降低{0}%,40
53,试验级火神,,survive,0,True,10153,超级突击模式,technologyDatas,450,0,0,0,False,UT_Assault_Mode,试验级火神生命值增加50%，移动速度增加10，溅射范围增加5米，但是射程减少45。,试验级火神生命值增加{0}%，移动速度增加{1}，溅射范围增加{2}米，但是射程减少{3}。,50;10;5;45
53,试验级火神,,survive,1,True,2353,残骸利用,wreckageRecoveryTechnologies,450,0,0,0,False,UT_Debris_Utilization,击毁敌人后，恢复与敌人生命值相等的生命值,击毁敌人后，恢复与敌人生命值相等的生命值,
53,试验级火神,,survive,2,True,180353,超级光子涂层,buffTechnologies,450,0,0,0,False,UT_Photon_Coating,每45秒全身覆盖光子涂层，25秒内受到的伤害降低30%，并且免疫电磁、引燃、酸液、退化光束效果,每{0}秒全身覆盖光子涂层，{1}秒内受到的伤害降低{2}%，并且免疫电磁、引燃、酸液、退化光束效果,45;25;30
53,试验级火神,,survive,3,True,180253,超级引燃,buffTechnologies,450,0,0,0,False,UT_On_Fire,攻击会引燃目标单位，被引燃的单位每秒损失9%的生命值并且无法恢复生命，持续2秒,攻击会引燃目标单位，被引燃的单位每秒损失{0}%的生命值并且无法恢复生命，持续{1}秒,9;2
53,试验级火神,,survive,4,True,10653,超级高温火焰,technologyDatas,450,0,0,0,False,UT_Hot_Flame,试验级火神的攻击力上升250%,试验级火神的攻击力上升{0}%,250
54,丧钟,,survive,0,True,180654,试验级单位,buffTechnologies,0,0,0,0,False,UT_Unstable,试验级单位无法稳定运行，战斗开始40秒后会开始自毁：每秒损失2%的生命值。,试验级单位无法稳定运行，战斗开始{0}秒后会开始自毁：每秒损失{1}%的生命值。,40;2
54,丧钟,,survive,1,True,11054,超级散射,extraWeaponTechnologies,450,0,0,1,False,UT_Energy_Scattering,熔点射程降低30米，但是可以发射15条射线进行攻击，每条射线造成原来6%的伤害。,熔点射程降低{0}米，但是可以发射{1}条射线进行攻击，每条射线造成原来{2}%的伤害。,30;15;6
54,丧钟,,survive,2,True,110542,超级电磁轰炸,extraWeaponTechnologies,450,0,0,1,False,UT_EMP_Barrage,每13秒发射30枚电磁弹攻击敌人，每枚电磁弹对护盾造成4000点伤害，对命中的单位减速并且禁用科技15秒，射程200米,每{0}秒发射{1}枚电磁弹攻击敌人，每枚电磁弹对护盾造成{2}点伤害，对命中的单位减速并且禁用科技{3}秒，射程{4}米,13;30;4000;15;200
54,丧钟,,survive,3,True,1054,超级保护屏障,advancedEnergyShieldTechnologies,450,0,0,0,False,UT_Energy_Barrier,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加100000,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加{0},100000
54,丧钟,,survive,4,True,12054,生产钢球,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Steel Ball,每10秒生产2个钢球，生产9次,每{0}秒生产{1}个钢球，生产{2}次,10;2;9
54,丧钟,,survive,5,True,10254,射程强化,technologyDatas,450,0,0,0,False,UT_Attack_Range_Increase,射程增加40,射程增加{0},40;
54,丧钟,,survive,6,True,1803541,超级过载,buffTechnologies,450,0,0,0,False,UT_xzjc,开战30秒后，进入过载状态，移动速度提升150%，攻击间隔降低50%，并且免疫电磁、引燃、酸液、退化光束效果,开战{0}秒后，进入过载状态，移动速度提升{1}%，攻击间隔降低{2}%，并且免疫电磁、引燃、酸液、退化光束效果,30;150;50
54,丧钟,,survive,7,True,120541,爬虫制造,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Spider,每10秒生产12个爬虫，生产9次,每{0}秒生产{1}个爬虫，生产{2}次,10;12;9
55,试验级犀牛,,survive,0,True,28055,超级最后一击,deadExplosiveTechnologyDatas,450,0,0,0,True,UT_Last_Hit,试验级犀牛在生命值为0时会启动自毁装置，对60米内的所有单位造成等同于犀牛最大生命值的伤害。,试验级犀牛在生命值为0时会启动自毁装置，对{0}米内的所有单位造成等同于犀牛最大生命值的伤害。,60
55,试验级犀牛,,survive,1,True,13055,超级机械分裂,deadSummonTechnologies,450,0,0,0,False,UT_Multiply,在试验级犀牛被击毁后，产生5个1级拥有最后一击的犀牛继续战斗,在试验级犀牛被击毁后，产生{0}个{1}级拥有最后一击的犀牛继续战斗,5;1;
55,试验级犀牛,,survive,2,True,11055,烟雾弹投射,extraWeaponTechnologies,450,0,0,1,False,UT_Rockets,每20秒发射6枚烟雾弹,每{0}秒发射{1}枚烟雾弹,20;6
55,试验级犀牛,,survive,3,True,110551,超级旋风斩,extraWeaponTechnologies,450,0,0,1,False,UT_Rotation,当周围有复数敌人时，犀牛使用旋风斩攻击周围的所有敌人，旋风斩造成犀牛攻击力的2倍伤害，但是耗时较长。,当周围有复数敌人时，犀牛使用旋风斩攻击周围的所有敌人，旋风斩造成犀牛攻击力的{0}倍伤害，但是耗时较长。,2
55,试验级犀牛,,survive,4,True,180355,超级光子涂层,buffTechnologies,450,0,0,0,False,UT_Photon_Coating,全身覆盖光子涂层，在开战后的30秒内受到的伤害降低50%，并且免疫电磁、引燃、酸液、退化光束效果,全身覆盖光子涂层，在开战后的{0}秒内受到的伤害降低{1}%，并且免疫电磁、引燃、酸液、退化光束效果,30;50
55,试验级犀牛,,survive,5,True,15055,应激反应,lifeBuffTechnologies,450,0,0,0,False,UT_yjfy,当试验级犀牛的生命值少于50%时，发出电磁冲击，在8秒内禁用周围敌人科技并降低周围敌人的移动速度和攻击力,当试验级犀牛的生命值少于{0}%时，发出电磁冲击，在8秒内禁用周围敌人科技并降低周围敌人的移动速度和攻击力,50
56,试验级兵蜂,,survive,0,True,10206,射程强化,technologyDatas,300,0,0,0,False,UT_Attack_Range_Increase,提升攻击距离40,提升攻击距离{0},40;
56,试验级兵蜂,,survive,1,True,10956,超级蓄能攻击,technologyDatas,450,0,0,0,False,UT_Charge_Shot,攻击力上升200%，射程增加20，攻击间隔增加35%,攻击力上升{0}%，射程增加{1}，攻击间隔增加{2}%,200;20;35
56,试验级兵蜂,,survive,2,True,256,能量护盾,energyShieldTechnologies,450,0,0,0,False,UT_Shield,获得一个能量护盾，护盾值等于自身的生命值，并且至少可以阻挡一次伤害,获得一个能量护盾，护盾值等于自身的生命值，并且至少可以阻挡一次伤害,
56,试验级兵蜂,,survive,3,True,456,超级高爆弹药,splashTechnologies,450,0,0,0,False,UT_Splash,试验级兵蜂的攻击可造成7米的溅射伤害,试验级兵蜂的攻击可造成{0}米的溅射伤害,7;0
56,试验级兵蜂,,survive,4,True,1856,病毒弹药,buffTechnologies,450,0,0,0,False,UT_bddy,对命中的目标植入病毒，使目标科技将暂时失效，移动速度降低40%，攻击降低50%,对命中的目标植入病毒，使目标科技将暂时失效，移动速度降低{0}%，攻击降低{1}%,40;50
56,试验级兵蜂,,survive,5,True,180673,试验级单位,buffTechnologies,0,0,0,0,False,UT_Unstable,试验级单位无法稳定运行，战斗开始40秒后会开始自毁：每秒损失2%的生命值。,试验级单位无法稳定运行，战斗开始{0}秒后会开始自毁：每秒损失{1}%的生命值。,40;2
56,试验级兵蜂,,survive,6,True,10256,超级射程强化,technologyDatas,450,0,0,0,False,UT_Attack_Range_Increase,射程增加60,射程增加{0},60;
57,试验级野马,,survive,0,True,10257,超级射程强化,technologyDatas,450,0,0,0,False,UT_Attack_Range_Increase,射程增加60,射程增加{0},60;
57,试验级野马,,survive,1,True,357,超级能量汲取,lifestealTechnologies,450,0,0,0,False,UT_Life_Steal,生命值上升60%，将对敌人造成的伤害转换为自身的生命值,生命值上升{0}%，将对敌人造成的伤害转换为自身的生命值,60;
57,试验级野马,,survive,2,True,457,超级高爆弹药,splashTechnologies,450,0,0,0,False,UT_Splash,试验级野马的攻击可造成7米的溅射伤害,试验级野马的攻击可造成{0}米的溅射伤害,7;0
57,试验级野马,,survive,3,True,657,超级伤害分摊,damageShareTechnologies,450,0,0,0,False,UT_Life_Link,将相邻的试验级野马链接在一起，生命值增加200%，并且平分受到的伤害,将相邻的试验级野马链接在一起，生命值增加{0}%，并且平分受到的伤害,200
57,试验级野马,,survive,4,True,1857,电磁弹,buffTechnologies,450,0,0,0,False,UT_EMP,对命中的目标形成电磁干扰，目标的单位科技将暂时失效，并且移动速度降低40%,对命中的目标形成电磁干扰，目标的单位科技将暂时失效，并且移动速度降低{0}%,40
58,试验级钢球,,survive,0,True,12058,生产钢球,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Steel Ball,每8秒生产1个与试验级钢球等级相同的钢球，生产11次,每{0}秒生产{1}个与试验级钢球等级相同的钢球，生产{2}次,8;1;11
58,试验级钢球,,survive,1,True,2458,超级重装锁定,searchTargetModifyTechnologies,450,0,0,1,False,UT_Heavy_Lock,攻击距离增加20，在切换攻击目标时优先选择射程内生命值最高的敌方单位,攻击距离增加{0}，在切换攻击目标时优先选择射程内生命值最高的敌方单位,20
58,试验级钢球,,survive,2,True,13058,超级机械分裂,deadSummonTechnologies,450,0,0,0,False,UT_Multiply,在试验级钢球被击毁后，产生12个与试验级钢球等级相同的钢球继续战斗,在试验级钢球被击毁后，产生{0}个与试验级钢球等级相同的钢球继续战斗,12;1;
58,试验级钢球,,survive,3,True,180358,超级光子投射,buffTechnologies,450,0,0,0,False,UT_Photon_Beam,开战后每15秒向周围100米范围内的友军投射光子涂层，使其在20秒内受到的伤害减低50%，并且免疫电磁、引燃、酸液、退化光束效果,开战后每{0}秒向周围{1}米范围内的友军投射光子涂层，使其在{2}秒内受到的伤害减低{3}%，并且免疫电磁、引燃、酸液、退化光束效果,15;100;20;50
59,试验级尖牙,,survive,0,True,180259,超级引燃,buffTechnologies,450,0,0,0,False,UT_On_Fire,攻击会引燃目标单位，被引燃的单位每秒损失9%的生命值并且无法恢复生命，持续2秒,攻击会引燃目标单位，被引燃的单位每秒损失{0}%的生命值并且无法恢复生命，持续{1}秒,9;2
59,试验级尖牙,,survive,1,True,10259,超级射程强化,technologyDatas,450,0,0,0,False,UT_Attack_Range_Increase,射程增加60,射程增加{0},60;
59,试验级尖牙,,survive,2,True,459,超级高爆弹药,splashTechnologies,450,0,0,0,False,UT_Splash,试验级尖牙的攻击可造成7米的溅射伤害,试验级尖牙的攻击可造成{0}米的溅射伤害,7;0
59,试验级尖牙,,survive,3,True,259,能量护盾,energyShieldTechnologies,450,0,0,0,False,UT_Shield,获得一个能量护盾，护盾值等于自身的生命值，并且至少可以阻挡一次伤害,获得一个能量护盾，护盾值等于自身的生命值，并且至少可以阻挡一次伤害,
59,试验级尖牙,,survive,4,True,180359,间歇过载,buffTechnologies,450,0,0,0,False,UT_xzjc,每10秒进入过载状态，5秒内攻击间隔降低80%，移动速度提升200%,每{0}秒进入过载状态，{1}秒内攻击间隔降低{2}%，移动速度提升{3}%,10;5;80;200
59,试验级尖牙,,survive,5,True,180673,试验级单位,buffTechnologies,0,0,0,0,False,UT_Unstable,试验级单位无法稳定运行，战斗开始40秒后会开始自毁：每秒损失2%的生命值。,试验级单位无法稳定运行，战斗开始{0}秒后会开始自毁：每秒损失{1}%的生命值。,40;2
59,试验级尖牙,,survive,6,True,12059,尖牙制造,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Bot,每30秒生产2个尖牙，生产3次,每{0}秒生产{1}个尖牙，生产{2}次,30;2;3
60,试验级爬虫,,survive,0,True,660,超级伤害分摊,damageShareTechnologies,450,0,0,0,True,UT_Life_Link,将相邻的试验级爬虫链接在一起，生命值增加200%，并且平分受到的伤害,将相邻的试验级爬虫链接在一起，生命值增加{0}%，并且平分受到的伤害,200
60,试验级爬虫,,survive,1,True,2660,超级潜地行动,burrowTechnologies,450,0,0,0,False,UT_Burrow,移动速度增加5，在30米内没有敌人时潜入地下，减免70%受到的伤害，在到达敌人附近时会钻出进行攻击,移动速度增加{0}，在{1}米内没有敌人时潜入地下，减免{2}%受到的伤害，在到达敌人附近时会钻出进行攻击,5;30;70
60,试验级爬虫,,survive,2,True,2560,超级动力装甲,ignoreBuffEffectTechnologyDatas,450,0,0,0,False,UT_Speed_armor,生命值上升40%，并且无法被减速,生命值上升{0}%，并且无法被减速,40
60,试验级爬虫,,survive,3,True,10560,超级机械狂暴,technologyDatas,450,0,0,0,False,UT_Rage,单位的移动速度提升10，攻击间隔减少0.5秒,单位的移动速度提升{0}，攻击间隔减少{1}秒,10;0.5
60,试验级爬虫,,survive,4,True,460,爆炸钻头,splashTechnologies,450,0,0,0,False,UT_Attack_First,试验级爬虫钻头攻击将产生10米的溅射伤害，且攻击力提升200%,试验级爬虫钻头攻击将产生{0}米的溅射伤害，且攻击力提升{1}%,10;200
61,试验级霸主,,survive,0,True,180661,试验级单位,buffTechnologies,0,0,0,0,False,UT_Unstable,试验级单位无法稳定运行，战斗开始40秒后会开始自毁：每秒损失2%的生命值。,试验级单位无法稳定运行，战斗开始{0}秒后会开始自毁：每秒损失{1}%的生命值。,40;2
61,试验级霸主,,survive,1,True,11061,烟雾弹投射,extraWeaponTechnologies,450,0,0,1,False,UT_Rockets,每20秒发射20枚烟雾弹,每{0}秒发射{1}枚烟雾弹,20;20
61,试验级霸主,,survive,2,True,1061,超级保护屏障,advancedEnergyShieldTechnologies,450,0,0,0,False,UT_Energy_Barrier,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加60000,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加{0},60000
61,试验级霸主,,survive,3,True,12061,兵蜂制造,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Plane,每11秒生产6个兵蜂，生产8次,每{0}秒生产{1}个兵蜂，生产{2}次,11;6;8
61,试验级霸主,,survive,4,True,12161,凤凰制造,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Phoenix,每8秒生产1个凤凰，生产11次,每{0}秒生产{1}个凤凰，生产{2}次,8;1;11
61,试验级霸主,,survive,5,True,180361,超级光子投射,buffTechnologies,450,0,0,0,False,UT_Photon_Beam,开战后每45秒向周围100米范围内的友军(不包括自己)投射光子涂层，使其在20秒内受到的伤害减低30%，并且免疫电磁、引燃、酸液、退化光束效果,开战后每{0}秒向周围{1}米范围内的友军(不包括自己)投射光子涂层，使其在{2}秒内受到的伤害减低{3}%，并且免疫电磁、引燃、酸液、退化光束效果,45;100;20;30
61,试验级霸主,,survive,6,True,110611,超级舰炮,extraWeaponTechnologies,450,0,0,1,False,UT_Shipboard_Srtillery,"为霸主加装两门超级舰炮，射程180,每3秒攻击一次，造成36000点伤害，伤害随着单位等级提高，每级增加36000点伤害","为霸主加装两门超级舰炮，射程{0},每{1}秒攻击一次，造成{2}点伤害，伤害随着单位等级提高，每级增加{2}点伤害",180;3;36000
61,试验级霸主,,survive,7,True,10161,空中要塞,technologyDatas,450,0,0,0,False,UT_kzys,试验级霸主移动速度降低5，射程增加50，生命值增加100%,试验级霸主移动速度降低{0}，射程增加{1}，生命值增加{2}%,5;50;100
61,试验级霸主,,survive,8,True,10261,超级射程强化,technologyDatas,450,0,0,0,False,UT_Attack_Range_Increase,射程增加60,射程增加{0},60;
61,试验级霸主,,survive,9,True,10361,超级发射器过载,technologyDatas,450,0,0,0,False,UT_Overdrive,试验级霸主的攻击间隔减少50%，射程增加20,试验级霸主的攻击间隔减少{0}%，射程增加{1},50;20
62,试验级暴雨,,survive,0,True,180562,酸性攻击,buffTechnologies,450,0,0,0,False,UT_Corrosive_Virus,试验级暴雨的攻击会在命中点产生半径6米的酸液区域。酸液区域持续40秒，在酸液中的单位每秒损失3%的生命值，并且被攻击时受到250%的伤害。,试验级暴雨的攻击会在命中点产生半径{0}米的酸液区域。酸液区域持续{1}秒，在酸液中的单位每秒损失{2}%的生命值，并且被攻击时受到{3}%的伤害。,6;40;3;250;
62,试验级暴雨,,survive,1,True,120621,尖牙制造,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Bot,每11秒生产9个尖牙，生产8次,每{0}秒生产{1}个尖牙，生产{2}次,11;9;8
